scoot_name,description,time,congestion_percentage,current_flow,average_speed,link_travel_time,start_lat,start_long,end_lat,end_long
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:25:19Z,0,50,22,31,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:26:15Z,0,50,22,31,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:27:16Z,0,50,22,31,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:28:14Z,0,50,22,31,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:29:16Z,0,50,22,31,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:30:15Z,0,50,22,31,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:31:16Z,0,50,22,31,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:32:14Z,0,50,22,31,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:33:14Z,0,50,22,31,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:34:14Z,0,50,22,31,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:35:17Z,0,50,22,31,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:36:16Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:37:16Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:38:16Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:39:18Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:40:14Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:41:15Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:42:19Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:43:19Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:44:14Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:45:15Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:46:18Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:47:32Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:48:16Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:49:15Z,0,57,27,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:50:14Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:51:14Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:52:17Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:53:15Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:54:15Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:55:16Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:56:15Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:57:15Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:58:15Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:59:14Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:00:14Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:01:15Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:02:17Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:03:18Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:04:20Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:05:15Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:06:19Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:07:15Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:08:20Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:09:16Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:10:19Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:11:17Z,0,55,24,42,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:12:17Z,5,43,20,38,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:13:16Z,5,43,20,38,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:14:16Z,5,43,20,38,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:15:14Z,5,43,20,38,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:16:15Z,5,43,20,38,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:17:14Z,5,43,20,38,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:18:17Z,5,43,20,38,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:19:16Z,6,52,17,48,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:20:14Z,6,52,17,48,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:21:14Z,6,52,17,48,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:22:16Z,6,52,17,48,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:23:15Z,6,52,17,48,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:24:16Z,6,52,17,48,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:25:15Z,6,52,17,48,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:26:15Z,6,52,17,48,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:27:15Z,6,52,17,48,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:28:20Z,4,43,19,47,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:29:14Z,4,43,19,47,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:30:15Z,4,43,19,47,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:31:14Z,4,43,19,47,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:32:14Z,4,43,19,47,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:33:17Z,4,43,19,47,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:34:21Z,4,43,19,47,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:35:19Z,0,36,28,23,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:36:16Z,0,36,28,23,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:37:17Z,0,36,28,23,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:38:22Z,0,36,28,23,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:39:19Z,0,36,28,23,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:40:17Z,0,41,25,32,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:41:19Z,0,41,25,32,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:42:18Z,0,41,25,32,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:43:14Z,0,41,25,32,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:44:15Z,0,45,25,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:45:14Z,0,45,25,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:46:15Z,0,45,25,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:47:24Z,0,45,25,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:48:16Z,0,45,25,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:49:14Z,0,45,25,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:50:15Z,0,45,25,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:51:14Z,0,45,25,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:52:15Z,0,45,25,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:53:14Z,0,45,25,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:54:17Z,0,45,25,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:55:17Z,0,45,25,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:56:14Z,0,45,25,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:57:17Z,22,73,11,40,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:58:18Z,22,73,11,40,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T13:59:16Z,22,73,11,40,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:00:17Z,22,73,11,40,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:01:18Z,22,73,11,40,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:02:21Z,22,73,11,40,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:03:17Z,22,73,11,40,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:04:19Z,0,52,22,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:05:17Z,0,52,22,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:06:19Z,0,52,22,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:07:16Z,0,52,22,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:08:16Z,0,52,22,28,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:09:18Z,0,47,28,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:10:16Z,0,47,28,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:11:15Z,0,47,28,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:12:14Z,0,47,28,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:13:14Z,0,47,28,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:14:20Z,0,47,28,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:16:14Z,0,47,28,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:17:15Z,0,47,28,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:18:16Z,0,47,28,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:19:15Z,0,47,28,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161G,"Wilbraham Rd westbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T14:20:15Z,0,47,28,22,-2.27492378120811,53.4424322149984,-2.27701353136077,53.4424621817972
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:20:15Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:21:18Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:22:14Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:23:16Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:24:18Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:25:19Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:26:15Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:27:16Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:28:14Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:29:16Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:30:15Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:31:16Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:32:14Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
N22161J,"Barlow Moor Rd northbound approach at junction of Wilbraham Rd/Barlow Moor Rd, Manchester.",2020-11-07T12:33:14Z,0,30,25,42,-2.27601359890321,53.4411423511573,-2.27716350975888,53.4423721902469
